,Total Vehicle Sales,Domestic Auto Production,15-Year Fixed Rate Mortgage Average in the United States,30-Year Fixed Rate Mortgage Average in the United States,Employment Level,Unemployment Rate,"Inflation, consumer prices for the United States",Federal Funds Effective Rate,"Trade Balance: Goods and Services, Balance of Payments Basis",Consumer Price Index for All Urban Consumers: All Items in U.S. City Average,M1,M2,Industrial Production: Total Index,US_Manufacturing_PMI,New One Family Houses Sold,S&P CoreLogic Case-Shiller U.S. National Home Price Index,All-Transactions House Price Index for the United States,New Privately-Owned Housing Units Started: Total Units
2020-12-13,16.972,174.4,2.26,2.71,149975.0,6.7,1.23358439630629,0.09,-62022.0,260.474,17803.0,19109.9,98.2039,464003.0,878.0,236.547,472.31,1635.0
2020-12-14,16.972,174.4,2.26,2.71,149975.0,6.7,1.23358439630629,0.09,-62022.0,260.474,17803.0,19109.9,98.2039,464003.0,878.0,236.547,472.31,1635.0
2020-12-15,16.972,174.4,2.26,2.71,149975.0,6.7,1.23358439630629,0.09,-62022.0,260.474,17803.0,19109.9,98.2039,464003.0,878.0,236.547,472.31,1635.0
2020-12-16,16.972,174.4,2.26,2.71,149975.0,6.7,1.23358439630629,0.09,-62022.0,260.474,17803.0,19109.9,98.2039,464003.0,878.0,236.547,472.31,1635.0
2020-12-17,16.972,174.4,2.21,2.67,149975.0,6.7,1.23358439630629,0.09,-62022.0,260.474,17803.0,19109.9,98.2039,464003.0,878.0,236.547,472.31,1635.0
2020-12-18,16.972,174.4,2.21,2.67,149975.0,6.7,1.23358439630629,0.09,-62022.0,260.474,17803.0,19109.9,98.2039,464003.0,878.0,236.547,472.31,1635.0
2020-12-19,16.972,174.4,2.21,2.67,149975.0,6.7,1.23358439630629,0.09,-62022.0,260.474,17803.0,19109.9,98.2039,464003.0,878.0,236.547,472.31,1635.0
2020-12-20,16.972,174.4,2.21,2.67,149975.0,6.7,1.23358439630629,0.09,-62022.0,260.474,17803.0,19109.9,98.2039,464003.0,878.0,236.547,472.31,1635.0
2020-12-21,16.972,174.4,2.21,2.67,149975.0,6.7,1.23358439630629,0.09,-62022.0,260.474,17803.0,19109.9,98.2039,464003.0,878.0,236.547,472.31,1635.0
2020-12-22,16.972,174.4,2.21,2.67,149975.0,6.7,1.23358439630629,0.09,-62022.0,260.474,17803.0,19109.9,98.2039,464003.0,878.0,236.547,472.31,1635.0
2020-12-23,16.972,174.4,2.21,2.67,149975.0,6.7,1.23358439630629,0.09,-62022.0,260.474,17803.0,19109.9,98.2039,464003.0,878.0,236.547,472.31,1635.0
2020-12-24,16.972,174.4,2.19,2.66,149975.0,6.7,1.23358439630629,0.09,-62022.0,260.474,17803.0,19109.9,98.2039,464003.0,878.0,236.547,472.31,1635.0
2020-12-25,16.972,174.4,2.19,2.66,149975.0,6.7,1.23358439630629,0.09,-62022.0,260.474,17803.0,19109.9,98.2039,464003.0,878.0,236.547,472.31,1635.0
2020-12-26,16.972,174.4,2.19,2.66,149975.0,6.7,1.23358439630629,0.09,-62022.0,260.474,17803.0,19109.9,98.2039,464003.0,878.0,236.547,472.31,1635.0
2020-12-27,16.972,174.4,2.19,2.66,149975.0,6.7,1.23358439630629,0.09,-62022.0,260.474,17803.0,19109.9,98.2039,464003.0,878.0,236.547,472.31,1635.0
2020-12-28,16.972,174.4,2.19,2.66,149975.0,6.7,1.23358439630629,0.09,-62022.0,260.474,17803.0,19109.9,98.2039,464003.0,878.0,236.547,472.31,1635.0
2020-12-29,16.972,174.4,2.19,2.66,149975.0,6.7,1.23358439630629,0.09,-62022.0,260.474,17803.0,19109.9,98.2039,464003.0,878.0,236.547,472.31,1635.0
2020-12-30,16.972,174.4,2.19,2.66,149975.0,6.7,1.23358439630629,0.09,-62022.0,260.474,17803.0,19109.9,98.2039,464003.0,878.0,236.547,472.31,1635.0
2020-12-31,16.972,174.4,2.17,2.67,149975.0,6.7,1.23358439630629,0.09,-62022.0,260.474,17803.0,19109.9,98.2039,464003.0,878.0,236.547,472.31,1635.0
2021-01-01,16.697,180.2,2.17,2.67,149852.0,6.4,4.69785886363742,0.09,-62779.0,261.582,18063.1,19334.6,98.8135,483223.0,896.0,239.688,483.72,1639.0
2021-01-02,16.697,180.2,2.17,2.67,149852.0,6.4,4.69785886363742,0.09,-62779.0,261.582,18063.1,19334.6,98.8135,483223.0,896.0,239.688,483.72,1639.0
2021-01-03,16.697,180.2,2.17,2.67,149852.0,6.4,4.69785886363742,0.09,-62779.0,261.582,18063.1,19334.6,98.8135,483223.0,896.0,239.688,483.72,1639.0
2021-01-04,16.697,180.2,2.17,2.67,149852.0,6.4,4.69785886363742,0.09,-62779.0,261.582,18063.1,19334.6,98.8135,483223.0,896.0,239.688,483.72,1639.0
2021-01-05,16.697,180.2,2.17,2.67,149852.0,6.4,4.69785886363742,0.09,-62779.0,261.582,18063.1,19334.6,98.8135,483223.0,896.0,239.688,483.72,1639.0
2021-01-06,16.697,180.2,2.17,2.67,149852.0,6.4,4.69785886363742,0.09,-62779.0,261.582,18063.1,19334.6,98.8135,483223.0,896.0,239.688,483.72,1639.0
2021-01-07,16.697,180.2,2.16,2.65,149852.0,6.4,4.69785886363742,0.09,-62779.0,261.582,18063.1,19334.6,98.8135,483223.0,896.0,239.688,483.72,1639.0
2021-01-08,16.697,180.2,2.16,2.65,149852.0,6.4,4.69785886363742,0.09,-62779.0,261.582,18063.1,19334.6,98.8135,483223.0,896.0,239.688,483.72,1639.0
2021-01-09,16.697,180.2,2.16,2.65,149852.0,6.4,4.69785886363742,0.09,-62779.0,261.582,18063.1,19334.6,98.8135,483223.0,896.0,239.688,483.72,1639.0
2021-01-10,16.697,180.2,2.16,2.65,149852.0,6.4,4.69785886363742,0.09,-62779.0,261.582,18063.1,19334.6,98.8135,483223.0,896.0,239.688,483.72,1639.0
2021-01-11,16.697,180.2,2.16,2.65,149852.0,6.4,4.69785886363742,0.09,-62779.0,261.582,18063.1,19334.6,98.8135,483223.0,896.0,239.688,483.72,1639.0
2021-01-12,16.697,180.2,2.16,2.65,149852.0,6.4,4.69785886363742,0.09,-62779.0,261.582,18063.1,19334.6,98.8135,483223.0,896.0,239.688,483.72,1639.0
2021-01-13,16.697,180.2,2.16,2.65,149852.0,6.4,4.69785886363742,0.09,-62779.0,261.582,18063.1,19334.6,98.8135,483223.0,896.0,239.688,483.72,1639.0
2021-01-14,16.697,180.2,2.23,2.79,149852.0,6.4,4.69785886363742,0.09,-62779.0,261.582,18063.1,19334.6,98.8135,483223.0,896.0,239.688,483.72,1639.0
2021-01-15,16.697,180.2,2.23,2.79,149852.0,6.4,4.69785886363742,0.09,-62779.0,261.582,18063.1,19334.6,98.8135,483223.0,896.0,239.688,483.72,1639.0
2021-01-16,16.697,180.2,2.23,2.79,149852.0,6.4,4.69785886363742,0.09,-62779.0,261.582,18063.1,19334.6,98.8135,483223.0,896.0,239.688,483.72,1639.0
2021-01-17,16.697,180.2,2.23,2.79,149852.0,6.4,4.69785886363742,0.09,-62779.0,261.582,18063.1,19334.6,98.8135,483223.0,896.0,239.688,483.72,1639.0
2021-01-18,16.697,180.2,2.23,2.79,149852.0,6.4,4.69785886363742,0.09,-62779.0,261.582,18063.1,19334.6,98.8135,483223.0,896.0,239.688,483.72,1639.0
2021-01-19,16.697,180.2,2.23,2.79,149852.0,6.4,4.69785886363742,0.09,-62779.0,261.582,18063.1,19334.6,98.8135,483223.0,896.0,239.688,483.72,1639.0
2021-01-20,16.697,180.2,2.23,2.79,149852.0,6.4,4.69785886363742,0.09,-62779.0,261.582,18063.1,19334.6,98.8135,483223.0,896.0,239.688,483.72,1639.0
2021-01-21,16.697,180.2,2.21,2.77,149852.0,6.4,4.69785886363742,0.09,-62779.0,261.582,18063.1,19334.6,98.8135,483223.0,896.0,239.688,483.72,1639.0
2021-01-22,16.697,180.2,2.21,2.77,149852.0,6.4,4.69785886363742,0.09,-62779.0,261.582,18063.1,19334.6,98.8135,483223.0,896.0,239.688,483.72,1639.0
2021-01-23,16.697,180.2,2.21,2.77,149852.0,6.4,4.69785886363742,0.09,-62779.0,261.582,18063.1,19334.6,98.8135,483223.0,896.0,239.688,483.72,1639.0
2021-01-24,16.697,180.2,2.21,2.77,149852.0,6.4,4.69785886363742,0.09,-62779.0,261.582,18063.1,19334.6,98.8135,483223.0,896.0,239.688,483.72,1639.0
2021-01-25,16.697,180.2,2.21,2.77,149852.0,6.4,4.69785886363742,0.09,-62779.0,261.582,18063.1,19334.6,98.8135,483223.0,896.0,239.688,483.72,1639.0
2021-01-26,16.697,180.2,2.21,2.77,149852.0,6.4,4.69785886363742,0.09,-62779.0,261.582,18063.1,19334.6,98.8135,483223.0,896.0,239.688,483.72,1639.0
2021-01-27,16.697,180.2,2.21,2.77,149852.0,6.4,4.69785886363742,0.09,-62779.0,261.582,18063.1,19334.6,98.8135,483223.0,896.0,239.688,483.72,1639.0
2021-01-28,16.697,180.2,2.2,2.73,149852.0,6.4,4.69785886363742,0.09,-62779.0,261.582,18063.1,19334.6,98.8135,483223.0,896.0,239.688,483.72,1639.0
2021-01-29,16.697,180.2,2.2,2.73,149852.0,6.4,4.69785886363742,0.09,-62779.0,261.582,18063.1,19334.6,98.8135,483223.0,896.0,239.688,483.72,1639.0
2021-01-30,16.697,180.2,2.2,2.73,149852.0,6.4,4.69785886363742,0.09,-62779.0,261.582,18063.1,19334.6,98.8135,483223.0,896.0,239.688,483.72,1639.0
2021-01-31,16.697,180.2,2.2,2.73,149852.0,6.4,4.69785886363742,0.09,-62779.0,261.582,18063.1,19334.6,98.8135,483223.0,896.0,239.688,483.72,1639.0
2021-02-01,16.124,144.3,2.2,2.73,150189.0,6.2,4.69785886363742,0.08,-66399.0,263.014,18322.3,19570.8,95.5072,487080.0,774.0,242.454,483.72,1407.0
2021-02-02,16.124,144.3,2.2,2.73,150189.0,6.2,4.69785886363742,0.08,-66399.0,263.014,18322.3,19570.8,95.5072,487080.0,774.0,242.454,483.72,1407.0
2021-02-03,16.124,144.3,2.2,2.73,150189.0,6.2,4.69785886363742,0.08,-66399.0,263.014,18322.3,19570.8,95.5072,487080.0,774.0,242.454,483.72,1407.0
2021-02-04,16.124,144.3,2.21,2.73,150189.0,6.2,4.69785886363742,0.08,-66399.0,263.014,18322.3,19570.8,95.5072,487080.0,774.0,242.454,483.72,1407.0
2021-02-05,16.124,144.3,2.21,2.73,150189.0,6.2,4.69785886363742,0.08,-66399.0,263.014,18322.3,19570.8,95.5072,487080.0,774.0,242.454,483.72,1407.0
2021-02-06,16.124,144.3,2.21,2.73,150189.0,6.2,4.69785886363742,0.08,-66399.0,263.014,18322.3,19570.8,95.5072,487080.0,774.0,242.454,483.72,1407.0
2021-02-07,16.124,144.3,2.21,2.73,150189.0,6.2,4.69785886363742,0.08,-66399.0,263.014,18322.3,19570.8,95.5072,487080.0,774.0,242.454,483.72,1407.0
2021-02-08,16.124,144.3,2.21,2.73,150189.0,6.2,4.69785886363742,0.08,-66399.0,263.014,18322.3,19570.8,95.5072,487080.0,774.0,242.454,483.72,1407.0
2021-02-09,16.124,144.3,2.21,2.73,150189.0,6.2,4.69785886363742,0.08,-66399.0,263.014,18322.3,19570.8,95.5072,487080.0,774.0,242.454,483.72,1407.0
2021-02-10,16.124,144.3,2.21,2.73,150189.0,6.2,4.69785886363742,0.08,-66399.0,263.014,18322.3,19570.8,95.5072,487080.0,774.0,242.454,483.72,1407.0
2021-02-11,16.124,144.3,2.19,2.73,150189.0,6.2,4.69785886363742,0.08,-66399.0,263.014,18322.3,19570.8,95.5072,487080.0,774.0,242.454,483.72,1407.0
2021-02-12,16.124,144.3,2.19,2.73,150189.0,6.2,4.69785886363742,0.08,-66399.0,263.014,18322.3,19570.8,95.5072,487080.0,774.0,242.454,483.72,1407.0
2021-02-13,16.124,144.3,2.19,2.73,150189.0,6.2,4.69785886363742,0.08,-66399.0,263.014,18322.3,19570.8,95.5072,487080.0,774.0,242.454,483.72,1407.0
2021-02-14,16.124,144.3,2.19,2.73,150189.0,6.2,4.69785886363742,0.08,-66399.0,263.014,18322.3,19570.8,95.5072,487080.0,774.0,242.454,483.72,1407.0
2021-02-15,16.124,144.3,2.19,2.73,150189.0,6.2,4.69785886363742,0.08,-66399.0,263.014,18322.3,19570.8,95.5072,487080.0,774.0,242.454,483.72,1407.0
2021-02-16,16.124,144.3,2.19,2.73,150189.0,6.2,4.69785886363742,0.08,-66399.0,263.014,18322.3,19570.8,95.5072,487080.0,774.0,242.454,483.72,1407.0
2021-02-17,16.124,144.3,2.19,2.73,150189.0,6.2,4.69785886363742,0.08,-66399.0,263.014,18322.3,19570.8,95.5072,487080.0,774.0,242.454,483.72,1407.0
2021-02-18,16.124,144.3,2.21,2.81,150189.0,6.2,4.69785886363742,0.08,-66399.0,263.014,18322.3,19570.8,95.5072,487080.0,774.0,242.454,483.72,1407.0
2021-02-19,16.124,144.3,2.21,2.81,150189.0,6.2,4.69785886363742,0.08,-66399.0,263.014,18322.3,19570.8,95.5072,487080.0,774.0,242.454,483.72,1407.0
2021-02-20,16.124,144.3,2.21,2.81,150189.0,6.2,4.69785886363742,0.08,-66399.0,263.014,18322.3,19570.8,95.5072,487080.0,774.0,242.454,483.72,1407.0
2021-02-21,16.124,144.3,2.21,2.81,150189.0,6.2,4.69785886363742,0.08,-66399.0,263.014,18322.3,19570.8,95.5072,487080.0,774.0,242.454,483.72,1407.0
2021-02-22,16.124,144.3,2.21,2.81,150189.0,6.2,4.69785886363742,0.08,-66399.0,263.014,18322.3,19570.8,95.5072,487080.0,774.0,242.454,483.72,1407.0
2021-02-23,16.124,144.3,2.21,2.81,150189.0,6.2,4.69785886363742,0.08,-66399.0,263.014,18322.3,19570.8,95.5072,487080.0,774.0,242.454,483.72,1407.0
2021-02-24,16.124,144.3,2.21,2.81,150189.0,6.2,4.69785886363742,0.08,-66399.0,263.014,18322.3,19570.8,95.5072,487080.0,774.0,242.454,483.72,1407.0
2021-02-25,16.124,144.3,2.34,2.97,150189.0,6.2,4.69785886363742,0.08,-66399.0,263.014,18322.3,19570.8,95.5072,487080.0,774.0,242.454,483.72,1407.0
2021-02-26,16.124,144.3,2.34,2.97,150189.0,6.2,4.69785886363742,0.08,-66399.0,263.014,18322.3,19570.8,95.5072,487080.0,774.0,242.454,483.72,1407.0
2021-02-27,16.124,144.3,2.34,2.97,150189.0,6.2,4.69785886363742,0.08,-66399.0,263.014,18322.3,19570.8,95.5072,487080.0,774.0,242.454,483.72,1407.0
2021-02-28,16.124,144.3,2.34,2.97,150189.0,6.2,4.69785886363742,0.08,-66399.0,263.014,18322.3,19570.8,95.5072,487080.0,774.0,242.454,483.72,1407.0
2021-03-01,18.496,124.2,2.34,2.97,150644.0,6.1,4.69785886363742,0.07,-66105.0,264.877,18595.7,19809.6,98.1929,492629.0,861.0,245.52,483.72,1668.0
2021-03-02,18.496,124.2,2.34,2.97,150644.0,6.1,4.69785886363742,0.07,-66105.0,264.877,18595.7,19809.6,98.1929,492629.0,861.0,245.52,483.72,1668.0
2021-03-03,18.496,124.2,2.34,2.97,150644.0,6.1,4.69785886363742,0.07,-66105.0,264.877,18595.7,19809.6,98.1929,492629.0,861.0,245.52,483.72,1668.0
2021-03-04,18.496,124.2,2.34,3.02,150644.0,6.1,4.69785886363742,0.07,-66105.0,264.877,18595.7,19809.6,98.1929,492629.0,861.0,245.52,483.72,1668.0
2021-03-05,18.496,124.2,2.34,3.02,150644.0,6.1,4.69785886363742,0.07,-66105.0,264.877,18595.7,19809.6,98.1929,492629.0,861.0,245.52,483.72,1668.0
2021-03-06,18.496,124.2,2.34,3.02,150644.0,6.1,4.69785886363742,0.07,-66105.0,264.877,18595.7,19809.6,98.1929,492629.0,861.0,245.52,483.72,1668.0
2021-03-07,18.496,124.2,2.34,3.02,150644.0,6.1,4.69785886363742,0.07,-66105.0,264.877,18595.7,19809.6,98.1929,492629.0,861.0,245.52,483.72,1668.0
2021-03-08,18.496,124.2,2.34,3.02,150644.0,6.1,4.69785886363742,0.07,-66105.0,264.877,18595.7,19809.6,98.1929,492629.0,861.0,245.52,483.72,1668.0
2021-03-09,18.496,124.2,2.34,3.02,150644.0,6.1,4.69785886363742,0.07,-66105.0,264.877,18595.7,19809.6,98.1929,492629.0,861.0,245.52,483.72,1668.0
2021-03-10,18.496,124.2,2.34,3.02,150644.0,6.1,4.69785886363742,0.07,-66105.0,264.877,18595.7,19809.6,98.1929,492629.0,861.0,245.52,483.72,1668.0
2021-03-11,18.496,124.2,2.38,3.05,150644.0,6.1,4.69785886363742,0.07,-66105.0,264.877,18595.7,19809.6,98.1929,492629.0,861.0,245.52,483.72,1668.0
2021-03-12,18.496,124.2,2.38,3.05,150644.0,6.1,4.69785886363742,0.07,-66105.0,264.877,18595.7,19809.6,98.1929,492629.0,861.0,245.52,483.72,1668.0
2021-03-13,18.496,124.2,2.38,3.05,150644.0,6.1,4.69785886363742,0.07,-66105.0,264.877,18595.7,19809.6,98.1929,492629.0,861.0,245.52,483.72,1668.0
2021-03-14,18.496,124.2,2.38,3.05,150644.0,6.1,4.69785886363742,0.07,-66105.0,264.877,18595.7,19809.6,98.1929,492629.0,861.0,245.52,483.72,1668.0
2021-03-15,18.496,124.2,2.38,3.05,150644.0,6.1,4.69785886363742,0.07,-66105.0,264.877,18595.7,19809.6,98.1929,492629.0,861.0,245.52,483.72,1668.0
2021-03-16,18.496,124.2,2.38,3.05,150644.0,6.1,4.69785886363742,0.07,-66105.0,264.877,18595.7,19809.6,98.1929,492629.0,861.0,245.52,483.72,1668.0
2021-03-17,18.496,124.2,2.38,3.05,150644.0,6.1,4.69785886363742,0.07,-66105.0,264.877,18595.7,19809.6,98.1929,492629.0,861.0,245.52,483.72,1668.0
2021-03-18,18.496,124.2,2.4,3.09,150644.0,6.1,4.69785886363742,0.07,-66105.0,264.877,18595.7,19809.6,98.1929,492629.0,861.0,245.52,483.72,1668.0
2021-03-19,18.496,124.2,2.4,3.09,150644.0,6.1,4.69785886363742,0.07,-66105.0,264.877,18595.7,19809.6,98.1929,492629.0,861.0,245.52,483.72,1668.0
2021-03-20,18.496,124.2,2.4,3.09,150644.0,6.1,4.69785886363742,0.07,-66105.0,264.877,18595.7,19809.6,98.1929,492629.0,861.0,245.52,483.72,1668.0
2021-03-21,18.496,124.2,2.4,3.09,150644.0,6.1,4.69785886363742,0.07,-66105.0,264.877,18595.7,19809.6,98.1929,492629.0,861.0,245.52,483.72,1668.0
2021-03-22,18.496,124.2,2.4,3.09,150644.0,6.1,4.69785886363742,0.07,-66105.0,264.877,18595.7,19809.6,98.1929,492629.0,861.0,245.52,483.72,1668.0
2021-03-23,18.496,124.2,2.4,3.09,150644.0,6.1,4.69785886363742,0.07,-66105.0,264.877,18595.7,19809.6,98.1929,492629.0,861.0,245.52,483.72,1668.0
2021-03-24,18.496,124.2,2.4,3.09,150644.0,6.1,4.69785886363742,0.07,-66105.0,264.877,18595.7,19809.6,98.1929,492629.0,861.0,245.52,483.72,1668.0
2021-03-25,18.496,124.2,2.45,3.17,150644.0,6.1,4.69785886363742,0.07,-66105.0,264.877,18595.7,19809.6,98.1929,492629.0,861.0,245.52,483.72,1668.0
2021-03-26,18.496,124.2,2.45,3.17,150644.0,6.1,4.69785886363742,0.07,-66105.0,264.877,18595.7,19809.6,98.1929,492629.0,861.0,245.52,483.72,1668.0
2021-03-27,18.496,124.2,2.45,3.17,150644.0,6.1,4.69785886363742,0.07,-66105.0,264.877,18595.7,19809.6,98.1929,492629.0,861.0,245.52,483.72,1668.0
2021-03-28,18.496,124.2,2.45,3.17,150644.0,6.1,4.69785886363742,0.07,-66105.0,264.877,18595.7,19809.6,98.1929,492629.0,861.0,245.52,483.72,1668.0
2021-03-29,18.496,124.2,2.45,3.17,150644.0,6.1,4.69785886363742,0.07,-66105.0,264.877,18595.7,19809.6,98.1929,492629.0,861.0,245.52,483.72,1668.0
2021-03-30,18.496,124.2,2.45,3.17,150644.0,6.1,4.69785886363742,0.07,-66105.0,264.877,18595.7,19809.6,98.1929,492629.0,861.0,245.52,483.72,1668.0
2021-03-31,18.496,124.2,2.45,3.17,150644.0,6.1,4.69785886363742,0.07,-66105.0,264.877,18595.7,19809.6,98.1929,492629.0,861.0,245.52,483.72,1668.0
2021-04-01,18.697,132.4,2.45,3.18,151081.0,6.1,4.69785886363742,0.07,-66529.0,267.054,18943.9,20132.9,98.3317,495617.0,837.0,249.06599999999997,510.6,1492.0
2021-04-02,18.697,132.4,2.45,3.18,151081.0,6.1,4.69785886363742,0.07,-66529.0,267.054,18943.9,20132.9,98.3317,495617.0,837.0,249.06599999999997,510.6,1492.0
2021-04-03,18.697,132.4,2.45,3.18,151081.0,6.1,4.69785886363742,0.07,-66529.0,267.054,18943.9,20132.9,98.3317,495617.0,837.0,249.06599999999997,510.6,1492.0
2021-04-04,18.697,132.4,2.45,3.18,151081.0,6.1,4.69785886363742,0.07,-66529.0,267.054,18943.9,20132.9,98.3317,495617.0,837.0,249.06599999999997,510.6,1492.0
2021-04-05,18.697,132.4,2.45,3.18,151081.0,6.1,4.69785886363742,0.07,-66529.0,267.054,18943.9,20132.9,98.3317,495617.0,837.0,249.06599999999997,510.6,1492.0
2021-04-06,18.697,132.4,2.45,3.18,151081.0,6.1,4.69785886363742,0.07,-66529.0,267.054,18943.9,20132.9,98.3317,495617.0,837.0,249.06599999999997,510.6,1492.0
2021-04-07,18.697,132.4,2.45,3.18,151081.0,6.1,4.69785886363742,0.07,-66529.0,267.054,18943.9,20132.9,98.3317,495617.0,837.0,249.06599999999997,510.6,1492.0
2021-04-08,18.697,132.4,2.42,3.13,151081.0,6.1,4.69785886363742,0.07,-66529.0,267.054,18943.9,20132.9,98.3317,495617.0,837.0,249.06599999999997,510.6,1492.0
2021-04-09,18.697,132.4,2.42,3.13,151081.0,6.1,4.69785886363742,0.07,-66529.0,267.054,18943.9,20132.9,98.3317,495617.0,837.0,249.06599999999997,510.6,1492.0
2021-04-10,18.697,132.4,2.42,3.13,151081.0,6.1,4.69785886363742,0.07,-66529.0,267.054,18943.9,20132.9,98.3317,495617.0,837.0,249.06599999999997,510.6,1492.0
2021-04-11,18.697,132.4,2.42,3.13,151081.0,6.1,4.69785886363742,0.07,-66529.0,267.054,18943.9,20132.9,98.3317,495617.0,837.0,249.06599999999997,510.6,1492.0
2021-04-12,18.697,132.4,2.42,3.13,151081.0,6.1,4.69785886363742,0.07,-66529.0,267.054,18943.9,20132.9,98.3317,495617.0,837.0,249.06599999999997,510.6,1492.0
2021-04-13,18.697,132.4,2.42,3.13,151081.0,6.1,4.69785886363742,0.07,-66529.0,267.054,18943.9,20132.9,98.3317,495617.0,837.0,249.06599999999997,510.6,1492.0
2021-04-14,18.697,132.4,2.42,3.13,151081.0,6.1,4.69785886363742,0.07,-66529.0,267.054,18943.9,20132.9,98.3317,495617.0,837.0,249.06599999999997,510.6,1492.0
2021-04-15,18.697,132.4,2.35,3.04,151081.0,6.1,4.69785886363742,0.07,-66529.0,267.054,18943.9,20132.9,98.3317,495617.0,837.0,249.06599999999997,510.6,1492.0
2021-04-16,18.697,132.4,2.35,3.04,151081.0,6.1,4.69785886363742,0.07,-66529.0,267.054,18943.9,20132.9,98.3317,495617.0,837.0,249.06599999999997,510.6,1492.0
2021-04-17,18.697,132.4,2.35,3.04,151081.0,6.1,4.69785886363742,0.07,-66529.0,267.054,18943.9,20132.9,98.3317,495617.0,837.0,249.06599999999997,510.6,1492.0
2021-04-18,18.697,132.4,2.35,3.04,151081.0,6.1,4.69785886363742,0.07,-66529.0,267.054,18943.9,20132.9,98.3317,495617.0,837.0,249.06599999999997,510.6,1492.0
2021-04-19,18.697,132.4,2.35,3.04,151081.0,6.1,4.69785886363742,0.07,-66529.0,267.054,18943.9,20132.9,98.3317,495617.0,837.0,249.06599999999997,510.6,1492.0
2021-04-20,18.697,132.4,2.35,3.04,151081.0,6.1,4.69785886363742,0.07,-66529.0,267.054,18943.9,20132.9,98.3317,495617.0,837.0,249.06599999999997,510.6,1492.0
2021-04-21,18.697,132.4,2.35,3.04,151081.0,6.1,4.69785886363742,0.07,-66529.0,267.054,18943.9,20132.9,98.3317,495617.0,837.0,249.06599999999997,510.6,1492.0
2021-04-22,18.697,132.4,2.29,2.97,151081.0,6.1,4.69785886363742,0.07,-66529.0,267.054,18943.9,20132.9,98.3317,495617.0,837.0,249.06599999999997,510.6,1492.0
2021-04-23,18.697,132.4,2.29,2.97,151081.0,6.1,4.69785886363742,0.07,-66529.0,267.054,18943.9,20132.9,98.3317,495617.0,837.0,249.06599999999997,510.6,1492.0
2021-04-24,18.697,132.4,2.29,2.97,151081.0,6.1,4.69785886363742,0.07,-66529.0,267.054,18943.9,20132.9,98.3317,495617.0,837.0,249.06599999999997,510.6,1492.0
2021-04-25,18.697,132.4,2.29,2.97,151081.0,6.1,4.69785886363742,0.07,-66529.0,267.054,18943.9,20132.9,98.3317,495617.0,837.0,249.06599999999997,510.6,1492.0
2021-04-26,18.697,132.4,2.29,2.97,151081.0,6.1,4.69785886363742,0.07,-66529.0,267.054,18943.9,20132.9,98.3317,495617.0,837.0,249.06599999999997,510.6,1492.0
2021-04-27,18.697,132.4,2.29,2.97,151081.0,6.1,4.69785886363742,0.07,-66529.0,267.054,18943.9,20132.9,98.3317,495617.0,837.0,249.06599999999997,510.6,1492.0
2021-04-28,18.697,132.4,2.29,2.97,151081.0,6.1,4.69785886363742,0.07,-66529.0,267.054,18943.9,20132.9,98.3317,495617.0,837.0,249.06599999999997,510.6,1492.0
2021-04-29,18.697,132.4,2.31,2.98,151081.0,6.1,4.69785886363742,0.07,-66529.0,267.054,18943.9,20132.9,98.3317,495617.0,837.0,249.06599999999997,510.6,1492.0
2021-04-30,18.697,132.4,2.31,2.98,151081.0,6.1,4.69785886363742,0.07,-66529.0,267.054,18943.9,20132.9,98.3317,495617.0,837.0,249.06599999999997,510.6,1492.0
2021-05-01,17.466,130.2,2.31,2.98,151535.0,5.8,4.69785886363742,0.06,-66621.0,269.195,19264.7,20437.5,99.1867,502655.0,726.0,253.27900000000002,510.6,1607.0
2021-05-02,17.466,130.2,2.31,2.98,151535.0,5.8,4.69785886363742,0.06,-66621.0,269.195,19264.7,20437.5,99.1867,502655.0,726.0,253.27900000000002,510.6,1607.0
2021-05-03,17.466,130.2,2.31,2.98,151535.0,5.8,4.69785886363742,0.06,-66621.0,269.195,19264.7,20437.5,99.1867,502655.0,726.0,253.27900000000002,510.6,1607.0
2021-05-04,17.466,130.2,2.31,2.98,151535.0,5.8,4.69785886363742,0.06,-66621.0,269.195,19264.7,20437.5,99.1867,502655.0,726.0,253.27900000000002,510.6,1607.0
2021-05-05,17.466,130.2,2.31,2.98,151535.0,5.8,4.69785886363742,0.06,-66621.0,269.195,19264.7,20437.5,99.1867,502655.0,726.0,253.27900000000002,510.6,1607.0
2021-05-06,17.466,130.2,2.3,2.96,151535.0,5.8,4.69785886363742,0.06,-66621.0,269.195,19264.7,20437.5,99.1867,502655.0,726.0,253.27900000000002,510.6,1607.0
2021-05-07,17.466,130.2,2.3,2.96,151535.0,5.8,4.69785886363742,0.06,-66621.0,269.195,19264.7,20437.5,99.1867,502655.0,726.0,253.27900000000002,510.6,1607.0
2021-05-08,17.466,130.2,2.3,2.96,151535.0,5.8,4.69785886363742,0.06,-66621.0,269.195,19264.7,20437.5,99.1867,502655.0,726.0,253.27900000000002,510.6,1607.0
2021-05-09,17.466,130.2,2.3,2.96,151535.0,5.8,4.69785886363742,0.06,-66621.0,269.195,19264.7,20437.5,99.1867,502655.0,726.0,253.27900000000002,510.6,1607.0
2021-05-10,17.466,130.2,2.3,2.96,151535.0,5.8,4.69785886363742,0.06,-66621.0,269.195,19264.7,20437.5,99.1867,502655.0,726.0,253.27900000000002,510.6,1607.0
