Date,GC=F,CL=F,BZ=F,NG=F,RB=F
2010-01-04,1117.699951171875,81.51000213623047,80.12000274658203,5.883999824523926,2.1043999195098877
2010-01-05,1118.0999755859375,81.7699966430664,80.58999633789062,5.63700008392334,2.125
2010-01-06,1135.9000244140625,83.18000030517578,81.88999938964844,6.008999824523926,2.1366000175476074
2010-01-07,1133.0999755859375,82.66000366210938,81.51000213623047,5.806000232696533,2.1349000930786133
2010-01-08,1138.199951171875,82.75,81.37000274658203,5.749000072479248,2.1552999019622803
2010-01-09,1138.199951171875,82.75,81.37000274658203,5.749000072479248,2.1552999019622803
2010-01-10,1138.199951171875,82.75,81.37000274658203,5.749000072479248,2.1552999019622803
2010-01-11,1150.699951171875,82.5199966430664,80.97000122070312,5.453999996185303,2.142699956893921
2010-01-12,1128.9000244140625,80.79000091552734,79.30000305175781,5.591000080108643,2.0978000164031982
2010-01-13,1136.4000244140625,79.6500015258789,78.30999755859375,5.732999801635742,2.0601999759674072
2010-01-14,1142.5999755859375,79.38999938964844,77.81999969482422,5.5879998207092285,2.0738000869750977
2010-01-15,1130.0999755859375,78.0,77.11000061035156,5.690999984741211,2.0453999042510986
2010-01-16,1130.0999755859375,78.0,77.11000061035156,5.690999984741211,2.0453999042510986
2010-01-17,1130.0999755859375,78.0,77.11000061035156,5.690999984741211,2.0453999042510986
2010-01-18,1130.0999755859375,78.0,77.11000061035156,5.690999984741211,2.0453999042510986
2010-01-19,1139.699951171875,79.0199966430664,77.62999725341797,5.557000160217285,2.0590999126434326
2010-01-20,1112.300048828125,77.62000274658203,76.31999969482422,5.495999813079834,2.0464999675750732
2010-01-21,1102.699951171875,76.08000183105469,74.58000183105469,5.614999771118164,1.9829000234603882
2010-01-22,1089.199951171875,74.54000091552734,72.83000183105469,5.818999767303467,1.9657000303268433
2010-01-23,1089.199951171875,74.54000091552734,72.83000183105469,5.818999767303467,1.9657000303268433
2010-01-24,1089.199951171875,74.54000091552734,72.83000183105469,5.818999767303467,1.9657000303268433
2010-01-25,1095.199951171875,75.26000213623047,73.69000244140625,5.7220001220703125,2.0007998943328857
2010-01-26,1097.9000244140625,74.70999908447266,73.29000091552734,5.485000133514404,1.9673999547958374
2010-01-27,1084.4000244140625,73.66999816894531,72.23999786376953,5.27400016784668,1.9392000436782837
2010-01-28,1083.5999755859375,73.63999938964844,72.12999725341797,5.138000011444092,1.9174000024795532
2010-01-29,1083.0,72.88999938964844,71.45999908447266,5.13100004196167,1.9031000137329102
2010-01-30,1083.0,72.88999938964844,71.45999908447266,5.13100004196167,1.9031000137329102
2010-01-31,1083.0,72.88999938964844,71.45999908447266,5.13100004196167,1.9031000137329102
2010-02-01,1104.300048828125,74.43000030517578,73.11000061035156,5.434000015258789,1.9321000576019287
2010-02-02,1117.4000244140625,77.2300033569336,76.05999755859375,5.453999996185303,2.017899990081787
2010-02-03,1111.4000244140625,76.9800033569336,75.91999816894531,5.419000148773193,2.0362000465393066
2010-02-04,1062.4000244140625,73.13999938964844,72.12999725341797,5.415999889373779,1.9507999420166016
2010-02-05,1052.199951171875,71.19000244140625,69.58999633789062,5.514999866485596,1.8863999843597412
2010-02-06,1052.199951171875,71.19000244140625,69.58999633789062,5.514999866485596,1.8863999843597412
2010-02-07,1052.199951171875,71.19000244140625,69.58999633789062,5.514999866485596,1.8863999843597412
2010-02-08,1065.699951171875,71.88999938964844,70.11000061035156,5.401000022888184,1.8940000534057617
2010-02-09,1076.699951171875,73.75,72.12999725341797,5.289999961853027,1.9290000200271606
2010-02-10,1075.800048828125,74.5199966430664,72.54000091552734,5.291999816894531,1.9290000200271606
2010-02-11,1094.199951171875,75.27999877929688,73.05000305175781,5.395999908447266,1.9357000589370728
2010-02-12,1089.5,74.12999725341797,72.9000015258789,5.4679999351501465,1.9294999837875366
2010-02-13,1089.5,74.12999725341797,72.9000015258789,5.4679999351501465,1.9294999837875366
2010-02-14,1089.5,74.12999725341797,72.9000015258789,5.4679999351501465,1.9294999837875366
2010-02-15,1089.5,74.12999725341797,72.9000015258789,5.4679999351501465,1.9294999837875366
2010-02-16,1119.300048828125,77.01000213623047,75.68000030517578,5.309999942779541,1.9881999492645264
2010-02-17,1119.5,77.33000183105469,76.2699966430664,5.386000156402588,2.0071001052856445
2010-02-18,1118.0,79.05999755859375,77.77999877929688,5.171999931335449,2.069200038909912
2010-02-19,1121.300048828125,79.80999755859375,78.19000244140625,5.044000148773193,2.085700035095215
2010-02-20,1121.300048828125,79.80999755859375,78.19000244140625,5.044000148773193,2.085700035095215
2010-02-21,1121.300048828125,79.80999755859375,78.19000244140625,5.044000148773193,2.085700035095215
2010-02-22,1112.5999755859375,80.16000366210938,78.61000061035156,4.894999980926514,2.115799903869629
2010-02-23,1102.699951171875,78.86000061035156,77.25,4.7779998779296875,2.0655999183654785
2010-02-24,1096.5,80.0,78.08999633789062,4.815999984741211,2.098900079727173
2010-02-25,1107.800048828125,78.16999816894531,76.29000091552734,4.767000198364258,2.0369999408721924
2010-02-26,1118.300048828125,79.66000366210938,77.58999633789062,4.813000202178955,2.0787999629974365
2010-02-27,1118.300048828125,79.66000366210938,77.58999633789062,4.813000202178955,2.0787999629974365
2010-02-28,1118.300048828125,79.66000366210938,77.58999633789062,4.813000202178955,2.0787999629974365
2010-03-01,1117.800048828125,78.69999694824219,76.88999938964844,4.678999900817871,2.155600070953369
2010-03-02,1136.9000244140625,79.68000030517578,78.18000030517578,4.708000183105469,2.1965999603271484
2010-03-03,1142.699951171875,80.87000274658203,79.25,4.756999969482422,2.2476000785827637
2010-03-04,1132.5999755859375,80.20999908447266,78.54000091552734,4.574999809265137,2.2337000370025635
2010-03-05,1134.800048828125,81.5,79.88999938964844,4.5929999351501465,2.2709999084472656
2010-03-06,1134.800048828125,81.5,79.88999938964844,4.5929999351501465,2.2709999084472656
2010-03-07,1134.800048828125,81.5,79.88999938964844,4.5929999351501465,2.2709999084472656
2010-03-08,1123.5999755859375,81.87000274658203,80.47000122070312,4.5269999504089355,2.2892000675201416
2010-03-09,1122.0,81.48999786376953,79.91000366210938,4.515999794006348,2.2602999210357666
2010-03-10,1107.800048828125,82.08999633789062,80.4800033569336,4.559000015258789,2.285099983215332
2010-03-11,1108.0,82.11000061035156,80.27999877929688,4.440000057220459,2.2720000743865967
2010-03-12,1101.5,81.23999786376953,79.38999938964844,4.400000095367432,2.255000114440918
2010-03-13,1101.5,81.23999786376953,79.38999938964844,4.400000095367432,2.255000114440918
