Date,Total Vehicle Sales,Domestic Auto Production,15-Year Fixed Rate Mortgage Average in the United States,30-Year Fixed Rate Mortgage Average in the United States,Employment Level,Unemployment Rate,"Inflation, consumer prices for the United States",Federal Funds Effective Rate,"Trade Balance: Goods and Services, Balance of Payments Basis",Consumer Price Index for All Urban Consumers: All Items in U.S. City Average,M1,M2,Industrial Production: Total Index,US_Manufacturing_PMI,New One Family Houses Sold,S&P CoreLogic Case-Shiller U.S. National Home Price Index,All-Transactions House Price Index for the United States,New Privately-Owned Housing Units Started: Total Units
05/05/2020,12.508,48.3,2.77,3.23,137173.0,13.2,1.23358439630629,0.05,-54932.0,256.394,16245.5,17868.4,86.0108,376125.0,709.0,216.949,454.17,1053.0
06/05/2020,12.508,48.3,2.77,3.23,137173.0,13.2,1.23358439630629,0.05,-54932.0,256.394,16245.5,17868.4,86.0108,376125.0,709.0,216.949,454.17,1053.0
07/05/2020,12.508,48.3,2.73,3.26,137173.0,13.2,1.23358439630629,0.05,-54932.0,256.394,16245.5,17868.4,86.0108,376125.0,709.0,216.949,454.17,1053.0
08/05/2020,12.508,48.3,2.73,3.26,137173.0,13.2,1.23358439630629,0.05,-54932.0,256.394,16245.5,17868.4,86.0108,376125.0,709.0,216.949,454.17,1053.0
11/05/2020,12.508,48.3,2.73,3.26,137173.0,13.2,1.23358439630629,0.05,-54932.0,256.394,16245.5,17868.4,86.0108,376125.0,709.0,216.949,454.17,1053.0
12/05/2020,12.508,48.3,2.73,3.26,137173.0,13.2,1.23358439630629,0.05,-54932.0,256.394,16245.5,17868.4,86.0108,376125.0,709.0,216.949,454.17,1053.0
13/05/2020,12.508,48.3,2.73,3.26,137173.0,13.2,1.23358439630629,0.05,-54932.0,256.394,16245.5,17868.4,86.0108,376125.0,709.0,216.949,454.17,1053.0
14/05/2020,12.508,48.3,2.72,3.28,137173.0,13.2,1.23358439630629,0.05,-54932.0,256.394,16245.5,17868.4,86.0108,376125.0,709.0,216.949,454.17,1053.0
15/05/2020,12.508,48.3,2.72,3.28,137173.0,13.2,1.23358439630629,0.05,-54932.0,256.394,16245.5,17868.4,86.0108,376125.0,709.0,216.949,454.17,1053.0
18/05/2020,12.508,48.3,2.72,3.28,137173.0,13.2,1.23358439630629,0.05,-54932.0,256.394,16245.5,17868.4,86.0108,376125.0,709.0,216.949,454.17,1053.0
19/05/2020,12.508,48.3,2.72,3.28,137173.0,13.2,1.23358439630629,0.05,-54932.0,256.394,16245.5,17868.4,86.0108,376125.0,709.0,216.949,454.17,1053.0
20/05/2020,12.508,48.3,2.72,3.28,137173.0,13.2,1.23358439630629,0.05,-54932.0,256.394,16245.5,17868.4,86.0108,376125.0,709.0,216.949,454.17,1053.0
21/05/2020,12.508,48.3,2.7,3.24,137173.0,13.2,1.23358439630629,0.05,-54932.0,256.394,16245.5,17868.4,86.0108,376125.0,709.0,216.949,454.17,1053.0
22/05/2020,12.508,48.3,2.7,3.24,137173.0,13.2,1.23358439630629,0.05,-54932.0,256.394,16245.5,17868.4,86.0108,376125.0,709.0,216.949,454.17,1053.0
26/05/2020,12.508,48.3,2.7,3.24,137173.0,13.2,1.23358439630629,0.05,-54932.0,256.394,16245.5,17868.4,86.0108,376125.0,709.0,216.949,454.17,1053.0
27/05/2020,12.508,48.3,2.7,3.24,137173.0,13.2,1.23358439630629,0.05,-54932.0,256.394,16245.5,17868.4,86.0108,376125.0,709.0,216.949,454.17,1053.0
28/05/2020,12.508,48.3,2.62,3.15,137173.0,13.2,1.23358439630629,0.05,-54932.0,256.394,16245.5,17868.4,86.0108,376125.0,709.0,216.949,454.17,1053.0
29/05/2020,12.508,48.3,2.62,3.15,137173.0,13.2,1.23358439630629,0.05,-54932.0,256.394,16245.5,17868.4,86.0108,376125.0,709.0,216.949,454.17,1053.0
01/06/2020,13.47,141.5,2.62,3.15,142342.0,11.0,1.23358439630629,0.08,-49402.0,257.797,16574.1,18161.5,91.6745,403154.0,896.0,217.52,454.17,1254.0
02/06/2020,13.47,141.5,2.62,3.15,142342.0,11.0,1.23358439630629,0.08,-49402.0,257.797,16574.1,18161.5,91.6745,403154.0,896.0,217.52,454.17,1254.0
03/06/2020,13.47,141.5,2.62,3.15,142342.0,11.0,1.23358439630629,0.08,-49402.0,257.797,16574.1,18161.5,91.6745,403154.0,896.0,217.52,454.17,1254.0
04/06/2020,13.47,141.5,2.62,3.18,142342.0,11.0,1.23358439630629,0.08,-49402.0,257.797,16574.1,18161.5,91.6745,403154.0,896.0,217.52,454.17,1254.0
05/06/2020,13.47,141.5,2.62,3.18,142342.0,11.0,1.23358439630629,0.08,-49402.0,257.797,16574.1,18161.5,91.6745,403154.0,896.0,217.52,454.17,1254.0
08/06/2020,13.47,141.5,2.62,3.18,142342.0,11.0,1.23358439630629,0.08,-49402.0,257.797,16574.1,18161.5,91.6745,403154.0,896.0,217.52,454.17,1254.0
09/06/2020,13.47,141.5,2.62,3.18,142342.0,11.0,1.23358439630629,0.08,-49402.0,257.797,16574.1,18161.5,91.6745,403154.0,896.0,217.52,454.17,1254.0
10/06/2020,13.47,141.5,2.62,3.18,142342.0,11.0,1.23358439630629,0.08,-49402.0,257.797,16574.1,18161.5,91.6745,403154.0,896.0,217.52,454.17,1254.0
11/06/2020,13.47,141.5,2.62,3.21,142342.0,11.0,1.23358439630629,0.08,-49402.0,257.797,16574.1,18161.5,91.6745,403154.0,896.0,217.52,454.17,1254.0
12/06/2020,13.47,141.5,2.62,3.21,142342.0,11.0,1.23358439630629,0.08,-49402.0,257.797,16574.1,18161.5,91.6745,403154.0,896.0,217.52,454.17,1254.0
15/06/2020,13.47,141.5,2.62,3.21,142342.0,11.0,1.23358439630629,0.08,-49402.0,257.797,16574.1,18161.5,91.6745,403154.0,896.0,217.52,454.17,1254.0
16/06/2020,13.47,141.5,2.62,3.21,142342.0,11.0,1.23358439630629,0.08,-49402.0,257.797,16574.1,18161.5,91.6745,403154.0,896.0,217.52,454.17,1254.0
17/06/2020,13.47,141.5,2.62,3.21,142342.0,11.0,1.23358439630629,0.08,-49402.0,257.797,16574.1,18161.5,91.6745,403154.0,896.0,217.52,454.17,1254.0
18/06/2020,13.47,141.5,2.58,3.13,142342.0,11.0,1.23358439630629,0.08,-49402.0,257.797,16574.1,18161.5,91.6745,403154.0,896.0,217.52,454.17,1254.0
19/06/2020,13.47,141.5,2.58,3.13,142342.0,11.0,1.23358439630629,0.08,-49402.0,257.797,16574.1,18161.5,91.6745,403154.0,896.0,217.52,454.17,1254.0
22/06/2020,13.47,141.5,2.58,3.13,142342.0,11.0,1.23358439630629,0.08,-49402.0,257.797,16574.1,18161.5,91.6745,403154.0,896.0,217.52,454.17,1254.0
23/06/2020,13.47,141.5,2.58,3.13,142342.0,11.0,1.23358439630629,0.08,-49402.0,257.797,16574.1,18161.5,91.6745,403154.0,896.0,217.52,454.17,1254.0
24/06/2020,13.47,141.5,2.58,3.13,142342.0,11.0,1.23358439630629,0.08,-49402.0,257.797,16574.1,18161.5,91.6745,403154.0,896.0,217.52,454.17,1254.0
25/06/2020,13.47,141.5,2.59,3.13,142342.0,11.0,1.23358439630629,0.08,-49402.0,257.797,16574.1,18161.5,91.6745,403154.0,896.0,217.52,454.17,1254.0
26/06/2020,13.47,141.5,2.59,3.13,142342.0,11.0,1.23358439630629,0.08,-49402.0,257.797,16574.1,18161.5,91.6745,403154.0,896.0,217.52,454.17,1254.0
29/06/2020,13.47,141.5,2.59,3.13,142342.0,11.0,1.23358439630629,0.08,-49402.0,257.797,16574.1,18161.5,91.6745,403154.0,896.0,217.52,454.17,1254.0
30/06/2020,13.47,141.5,2.59,3.13,142342.0,11.0,1.23358439630629,0.08,-49402.0,257.797,16574.1,18161.5,91.6745,403154.0,896.0,217.52,454.17,1254.0
01/07/2020,15.225,212.0,2.59,3.13,143779.0,10.2,1.23358439630629,0.09,-59746.0,259.101,16774.5,18311.4,95.0037,430698.0,983.0,219.22,462.16,1523.0
02/07/2020,15.225,212.0,2.56,3.07,143779.0,10.2,1.23358439630629,0.09,-59746.0,259.101,16774.5,18311.4,95.0037,430698.0,983.0,219.22,462.16,1523.0
06/07/2020,15.225,212.0,2.56,3.07,143779.0,10.2,1.23358439630629,0.09,-59746.0,259.101,16774.5,18311.4,95.0037,430698.0,983.0,219.22,462.16,1523.0
07/07/2020,15.225,212.0,2.56,3.07,143779.0,10.2,1.23358439630629,0.09,-59746.0,259.101,16774.5,18311.4,95.0037,430698.0,983.0,219.22,462.16,1523.0
08/07/2020,15.225,212.0,2.56,3.07,143779.0,10.2,1.23358439630629,0.09,-59746.0,259.101,16774.5,18311.4,95.0037,430698.0,983.0,219.22,462.16,1523.0
09/07/2020,15.225,212.0,2.51,3.03,143779.0,10.2,1.23358439630629,0.09,-59746.0,259.101,16774.5,18311.4,95.0037,430698.0,983.0,219.22,462.16,1523.0
10/07/2020,15.225,212.0,2.51,3.03,143779.0,10.2,1.23358439630629,0.09,-59746.0,259.101,16774.5,18311.4,95.0037,430698.0,983.0,219.22,462.16,1523.0
13/07/2020,15.225,212.0,2.51,3.03,143779.0,10.2,1.23358439630629,0.09,-59746.0,259.101,16774.5,18311.4,95.0037,430698.0,983.0,219.22,462.16,1523.0
14/07/2020,15.225,212.0,2.51,3.03,143779.0,10.2,1.23358439630629,0.09,-59746.0,259.101,16774.5,18311.4,95.0037,430698.0,983.0,219.22,462.16,1523.0
15/07/2020,15.225,212.0,2.51,3.03,143779.0,10.2,1.23358439630629,0.09,-59746.0,259.101,16774.5,18311.4,95.0037,430698.0,983.0,219.22,462.16,1523.0
16/07/2020,15.225,212.0,2.48,2.98,143779.0,10.2,1.23358439630629,0.09,-59746.0,259.101,16774.5,18311.4,95.0037,430698.0,983.0,219.22,462.16,1523.0
17/07/2020,15.225,212.0,2.48,2.98,143779.0,10.2,1.23358439630629,0.09,-59746.0,259.101,16774.5,18311.4,95.0037,430698.0,983.0,219.22,462.16,1523.0
20/07/2020,15.225,212.0,2.48,2.98,143779.0,10.2,1.23358439630629,0.09,-59746.0,259.101,16774.5,18311.4,95.0037,430698.0,983.0,219.22,462.16,1523.0
21/07/2020,15.225,212.0,2.48,2.98,143779.0,10.2,1.23358439630629,0.09,-59746.0,259.101,16774.5,18311.4,95.0037,430698.0,983.0,219.22,462.16,1523.0
22/07/2020,15.225,212.0,2.48,2.98,143779.0,10.2,1.23358439630629,0.09,-59746.0,259.101,16774.5,18311.4,95.0037,430698.0,983.0,219.22,462.16,1523.0
23/07/2020,15.225,212.0,2.54,3.01,143779.0,10.2,1.23358439630629,0.09,-59746.0,259.101,16774.5,18311.4,95.0037,430698.0,983.0,219.22,462.16,1523.0
24/07/2020,15.225,212.0,2.54,3.01,143779.0,10.2,1.23358439630629,0.09,-59746.0,259.101,16774.5,18311.4,95.0037,430698.0,983.0,219.22,462.16,1523.0
27/07/2020,15.225,212.0,2.54,3.01,143779.0,10.2,1.23358439630629,0.09,-59746.0,259.101,16774.5,18311.4,95.0037,430698.0,983.0,219.22,462.16,1523.0
28/07/2020,15.225,212.0,2.54,3.01,143779.0,10.2,1.23358439630629,0.09,-59746.0,259.101,16774.5,18311.4,95.0037,430698.0,983.0,219.22,462.16,1523.0
29/07/2020,15.225,212.0,2.54,3.01,143779.0,10.2,1.23358439630629,0.09,-59746.0,259.101,16774.5,18311.4,95.0037,430698.0,983.0,219.22,462.16,1523.0
30/07/2020,15.225,212.0,2.51,2.99,143779.0,10.2,1.23358439630629,0.09,-59746.0,259.101,16774.5,18311.4,95.0037,430698.0,983.0,219.22,462.16,1523.0
31/07/2020,15.225,212.0,2.51,2.99,143779.0,10.2,1.23358439630629,0.09,-59746.0,259.101,16774.5,18311.4,95.0037,430698.0,983.0,219.22,462.16,1523.0
03/08/2020,15.932,192.1,2.51,2.99,147245.0,8.4,1.23358439630629,0.1,-62136.0,259.918,16898.8,18382.2,95.9294,437213.0,1022.0,222.278,462.16,1401.0
04/08/2020,15.932,192.1,2.51,2.99,147245.0,8.4,1.23358439630629,0.1,-62136.0,259.918,16898.8,18382.2,95.9294,437213.0,1022.0,222.278,462.16,1401.0
05/08/2020,15.932,192.1,2.51,2.99,147245.0,8.4,1.23358439630629,0.1,-62136.0,259.918,16898.8,18382.2,95.9294,437213.0,1022.0,222.278,462.16,1401.0
06/08/2020,15.932,192.1,2.44,2.88,147245.0,8.4,1.23358439630629,0.1,-62136.0,259.918,16898.8,18382.2,95.9294,437213.0,1022.0,222.278,462.16,1401.0
07/08/2020,15.932,192.1,2.44,2.88,147245.0,8.4,1.23358439630629,0.1,-62136.0,259.918,16898.8,18382.2,95.9294,437213.0,1022.0,222.278,462.16,1401.0
10/08/2020,15.932,192.1,2.44,2.88,147245.0,8.4,1.23358439630629,0.1,-62136.0,259.918,16898.8,18382.2,95.9294,437213.0,1022.0,222.278,462.16,1401.0
11/08/2020,15.932,192.1,2.44,2.88,147245.0,8.4,1.23358439630629,0.1,-62136.0,259.918,16898.8,18382.2,95.9294,437213.0,1022.0,222.278,462.16,1401.0
12/08/2020,15.932,192.1,2.44,2.88,147245.0,8.4,1.23358439630629,0.1,-62136.0,259.918,16898.8,18382.2,95.9294,437213.0,1022.0,222.278,462.16,1401.0
13/08/2020,15.932,192.1,2.46,2.96,147245.0,8.4,1.23358439630629,0.1,-62136.0,259.918,16898.8,18382.2,95.9294,437213.0,1022.0,222.278,462.16,1401.0
14/08/2020,15.932,192.1,2.46,2.96,147245.0,8.4,1.23358439630629,0.1,-62136.0,259.918,16898.8,18382.2,95.9294,437213.0,1022.0,222.278,462.16,1401.0
17/08/2020,15.932,192.1,2.46,2.96,147245.0,8.4,1.23358439630629,0.1,-62136.0,259.918,16898.8,18382.2,95.9294,437213.0,1022.0,222.278,462.16,1401.0
18/08/2020,15.932,192.1,2.46,2.96,147245.0,8.4,1.23358439630629,0.1,-62136.0,259.918,16898.8,18382.2,95.9294,437213.0,1022.0,222.278,462.16,1401.0
19/08/2020,15.932,192.1,2.46,2.96,147245.0,8.4,1.23358439630629,0.1,-62136.0,259.918,16898.8,18382.2,95.9294,437213.0,1022.0,222.278,462.16,1401.0
20/08/2020,15.932,192.1,2.54,2.99,147245.0,8.4,1.23358439630629,0.1,-62136.0,259.918,16898.8,18382.2,95.9294,437213.0,1022.0,222.278,462.16,1401.0
21/08/2020,15.932,192.1,2.54,2.99,147245.0,8.4,1.23358439630629,0.1,-62136.0,259.918,16898.8,18382.2,95.9294,437213.0,1022.0,222.278,462.16,1401.0
24/08/2020,15.932,192.1,2.54,2.99,147245.0,8.4,1.23358439630629,0.1,-62136.0,259.918,16898.8,18382.2,95.9294,437213.0,1022.0,222.278,462.16,1401.0
25/08/2020,15.932,192.1,2.54,2.99,147245.0,8.4,1.23358439630629,0.1,-62136.0,259.918,16898.8,18382.2,95.9294,437213.0,1022.0,222.278,462.16,1401.0
26/08/2020,15.932,192.1,2.54,2.99,147245.0,8.4,1.23358439630629,0.1,-62136.0,259.918,16898.8,18382.2,95.9294,437213.0,1022.0,222.278,462.16,1401.0
27/08/2020,15.932,192.1,2.46,2.91,147245.0,8.4,1.23358439630629,0.1,-62136.0,259.918,16898.8,18382.2,95.9294,437213.0,1022.0,222.278,462.16,1401.0
28/08/2020,15.932,192.1,2.46,2.91,147245.0,8.4,1.23358439630629,0.1,-62136.0,259.918,16898.8,18382.2,95.9294,437213.0,1022.0,222.278,462.16,1401.0
31/08/2020,15.932,192.1,2.46,2.91,147245.0,8.4,1.23358439630629,0.1,-62136.0,259.918,16898.8,18382.2,95.9294,437213.0,1022.0,222.278,462.16,1401.0
01/09/2020,16.739,189.6,2.46,2.91,147620.0,7.8,1.23358439630629,0.09,-58182.0,260.28,17170.5,18606.8,95.8914,440175.0,979.0,225.73,462.16,1463.0
02/09/2020,16.739,189.6,2.46,2.91,147620.0,7.8,1.23358439630629,0.09,-58182.0,260.28,17170.5,18606.8,95.8914,440175.0,979.0,225.73,462.16,1463.0
03/09/2020,16.739,189.6,2.42,2.93,147620.0,7.8,1.23358439630629,0.09,-58182.0,260.28,17170.5,18606.8,95.8914,440175.0,979.0,225.73,462.16,1463.0
04/09/2020,16.739,189.6,2.42,2.93,147620.0,7.8,1.23358439630629,0.09,-58182.0,260.28,17170.5,18606.8,95.8914,440175.0,979.0,225.73,462.16,1463.0
08/09/2020,16.739,189.6,2.42,2.93,147620.0,7.8,1.23358439630629,0.09,-58182.0,260.28,17170.5,18606.8,95.8914,440175.0,979.0,225.73,462.16,1463.0
09/09/2020,16.739,189.6,2.42,2.93,147620.0,7.8,1.23358439630629,0.09,-58182.0,260.28,17170.5,18606.8,95.8914,440175.0,979.0,225.73,462.16,1463.0
10/09/2020,16.739,189.6,2.37,2.86,147620.0,7.8,1.23358439630629,0.09,-58182.0,260.28,17170.5,18606.8,95.8914,440175.0,979.0,225.73,462.16,1463.0
11/09/2020,16.739,189.6,2.37,2.86,147620.0,7.8,1.23358439630629,0.09,-58182.0,260.28,17170.5,18606.8,95.8914,440175.0,979.0,225.73,462.16,1463.0
14/09/2020,16.739,189.6,2.37,2.86,147620.0,7.8,1.23358439630629,0.09,-58182.0,260.28,17170.5,18606.8,95.8914,440175.0,979.0,225.73,462.16,1463.0
15/09/2020,16.739,189.6,2.37,2.86,147620.0,7.8,1.23358439630629,0.09,-58182.0,260.28,17170.5,18606.8,95.8914,440175.0,979.0,225.73,462.16,1463.0
16/09/2020,16.739,189.6,2.37,2.86,147620.0,7.8,1.23358439630629,0.09,-58182.0,260.28,17170.5,18606.8,95.8914,440175.0,979.0,225.73,462.16,1463.0
17/09/2020,16.739,189.6,2.35,2.87,147620.0,7.8,1.23358439630629,0.09,-58182.0,260.28,17170.5,18606.8,95.8914,440175.0,979.0,225.73,462.16,1463.0
18/09/2020,16.739,189.6,2.35,2.87,147620.0,7.8,1.23358439630629,0.09,-58182.0,260.28,17170.5,18606.8,95.8914,440175.0,979.0,225.73,462.16,1463.0
21/09/2020,16.739,189.6,2.35,2.87,147620.0,7.8,1.23358439630629,0.09,-58182.0,260.28,17170.5,18606.8,95.8914,440175.0,979.0,225.73,462.16,1463.0
22/09/2020,16.739,189.6,2.35,2.87,147620.0,7.8,1.23358439630629,0.09,-58182.0,260.28,17170.5,18606.8,95.8914,440175.0,979.0,225.73,462.16,1463.0
23/09/2020,16.739,189.6,2.35,2.87,147620.0,7.8,1.23358439630629,0.09,-58182.0,260.28,17170.5,18606.8,95.8914,440175.0,979.0,225.73,462.16,1463.0
24/09/2020,16.739,189.6,2.4,2.9,147620.0,7.8,1.23358439630629,0.09,-58182.0,260.28,17170.5,18606.8,95.8914,440175.0,979.0,225.73,462.16,1463.0
25/09/2020,16.739,189.6,2.4,2.9,147620.0,7.8,1.23358439630629,0.09,-58182.0,260.28,17170.5,18606.8,95.8914,440175.0,979.0,225.73,462.16,1463.0
28/09/2020,16.739,189.6,2.4,2.9,147620.0,7.8,1.23358439630629,0.09,-58182.0,260.28,17170.5,18606.8,95.8914,440175.0,979.0,225.73,462.16,1463.0
29/09/2020,16.739,189.6,2.4,2.9,147620.0,7.8,1.23358439630629,0.09,-58182.0,260.28,17170.5,18606.8,95.8914,440175.0,979.0,225.73,462.16,1463.0
30/09/2020,16.739,189.6,2.4,2.9,147620.0,7.8,1.23358439630629,0.09,-58182.0,260.28,17170.5,18606.8,95.8914,440175.0,979.0,225.73,462.16,1463.0
01/10/2020,16.613,182.6,2.36,2.88,149931.0,6.9,1.23358439630629,0.09,-61075.0,260.388,17365.7,18758.1,96.5256,449054.0,1031.0,229.665,472.31,1543.0
02/10/2020,16.613,182.6,2.36,2.88,149931.0,6.9,1.23358439630629,0.09,-61075.0,260.388,17365.7,18758.1,96.5256,449054.0,1031.0,229.665,472.31,1543.0
05/10/2020,16.613,182.6,2.36,2.88,149931.0,6.9,1.23358439630629,0.09,-61075.0,260.388,17365.7,18758.1,96.5256,449054.0,1031.0,229.665,472.31,1543.0
06/10/2020,16.613,182.6,2.36,2.88,149931.0,6.9,1.23358439630629,0.09,-61075.0,260.388,17365.7,18758.1,96.5256,449054.0,1031.0,229.665,472.31,1543.0
07/10/2020,16.613,182.6,2.36,2.88,149931.0,6.9,1.23358439630629,0.09,-61075.0,260.388,17365.7,18758.1,96.5256,449054.0,1031.0,229.665,472.31,1543.0
08/10/2020,16.613,182.6,2.37,2.87,149931.0,6.9,1.23358439630629,0.09,-61075.0,260.388,17365.7,18758.1,96.5256,449054.0,1031.0,229.665,472.31,1543.0
09/10/2020,16.613,182.6,2.37,2.87,149931.0,6.9,1.23358439630629,0.09,-61075.0,260.388,17365.7,18758.1,96.5256,449054.0,1031.0,229.665,472.31,1543.0
12/10/2020,16.613,182.6,2.37,2.87,149931.0,6.9,1.23358439630629,0.09,-61075.0,260.388,17365.7,18758.1,96.5256,449054.0,1031.0,229.665,472.31,1543.0
13/10/2020,16.613,182.6,2.37,2.87,149931.0,6.9,1.23358439630629,0.09,-61075.0,260.388,17365.7,18758.1,96.5256,449054.0,1031.0,229.665,472.31,1543.0
14/10/2020,16.613,182.6,2.37,2.87,149931.0,6.9,1.23358439630629,0.09,-61075.0,260.388,17365.7,18758.1,96.5256,449054.0,1031.0,229.665,472.31,1543.0
15/10/2020,16.613,182.6,2.35,2.81,149931.0,6.9,1.23358439630629,0.09,-61075.0,260.388,17365.7,18758.1,96.5256,449054.0,1031.0,229.665,472.31,1543.0
16/10/2020,16.613,182.6,2.35,2.81,149931.0,6.9,1.23358439630629,0.09,-61075.0,260.388,17365.7,18758.1,96.5256,449054.0,1031.0,229.665,472.31,1543.0
19/10/2020,16.613,182.6,2.35,2.81,149931.0,6.9,1.23358439630629,0.09,-61075.0,260.388,17365.7,18758.1,96.5256,449054.0,1031.0,229.665,472.31,1543.0
20/10/2020,16.613,182.6,2.35,2.81,149931.0,6.9,1.23358439630629,0.09,-61075.0,260.388,17365.7,18758.1,96.5256,449054.0,1031.0,229.665,472.31,1543.0
21/10/2020,16.613,182.6,2.35,2.81,149931.0,6.9,1.23358439630629,0.09,-61075.0,260.388,17365.7,18758.1,96.5256,449054.0,1031.0,229.665,472.31,1543.0
22/10/2020,16.613,182.6,2.33,2.8,149931.0,6.9,1.23358439630629,0.09,-61075.0,260.388,17365.7,18758.1,96.5256,449054.0,1031.0,229.665,472.31,1543.0
23/10/2020,16.613,182.6,2.33,2.8,149931.0,6.9,1.23358439630629,0.09,-61075.0,260.388,17365.7,18758.1,96.5256,449054.0,1031.0,229.665,472.31,1543.0
26/10/2020,16.613,182.6,2.33,2.8,149931.0,6.9,1.23358439630629,0.09,-61075.0,260.388,17365.7,18758.1,96.5256,449054.0,1031.0,229.665,472.31,1543.0
27/10/2020,16.613,182.6,2.33,2.8,149931.0,6.9,1.23358439630629,0.09,-61075.0,260.388,17365.7,18758.1,96.5256,449054.0,1031.0,229.665,472.31,1543.0
28/10/2020,16.613,182.6,2.33,2.8,149931.0,6.9,1.23358439630629,0.09,-61075.0,260.388,17365.7,18758.1,96.5256,449054.0,1031.0,229.665,472.31,1543.0
29/10/2020,16.613,182.6,2.32,2.81,149931.0,6.9,1.23358439630629,0.09,-61075.0,260.388,17365.7,18758.1,96.5256,449054.0,1031.0,229.665,472.31,1543.0
30/10/2020,16.613,182.6,2.32,2.81,149931.0,6.9,1.23358439630629,0.09,-61075.0,260.388,17365.7,18758.1,96.5256,449054.0,1031.0,229.665,472.31,1543.0
02/11/2020,16.352,180.2,2.32,2.81,149934.0,6.7,1.23358439630629,0.09,-64703.0,260.229,17612.9,18972.9,96.9529,454377.0,877.0,233.239,472.31,1553.0
03/11/2020,16.352,180.2,2.32,2.81,149934.0,6.7,1.23358439630629,0.09,-64703.0,260.229,17612.9,18972.9,96.9529,454377.0,877.0,233.239,472.31,1553.0
04/11/2020,16.352,180.2,2.32,2.81,149934.0,6.7,1.23358439630629,0.09,-64703.0,260.229,17612.9,18972.9,96.9529,454377.0,877.0,233.239,472.31,1553.0
05/11/2020,16.352,180.2,2.32,2.78,149934.0,6.7,1.23358439630629,0.09,-64703.0,260.229,17612.9,18972.9,96.9529,454377.0,877.0,233.239,472.31,1553.0
06/11/2020,16.352,180.2,2.32,2.78,149934.0,6.7,1.23358439630629,0.09,-64703.0,260.229,17612.9,18972.9,96.9529,454377.0,877.0,233.239,472.31,1553.0
09/11/2020,16.352,180.2,2.32,2.78,149934.0,6.7,1.23358439630629,0.09,-64703.0,260.229,17612.9,18972.9,96.9529,454377.0,877.0,233.239,472.31,1553.0
10/11/2020,16.352,180.2,2.32,2.78,149934.0,6.7,1.23358439630629,0.09,-64703.0,260.229,17612.9,18972.9,96.9529,454377.0,877.0,233.239,472.31,1553.0
11/11/2020,16.352,180.2,2.32,2.78,149934.0,6.7,1.23358439630629,0.09,-64703.0,260.229,17612.9,18972.9,96.9529,454377.0,877.0,233.239,472.31,1553.0
12/11/2020,16.352,180.2,2.34,2.84,149934.0,6.7,1.23358439630629,0.09,-64703.0,260.229,17612.9,18972.9,96.9529,454377.0,877.0,233.239,472.31,1553.0
13/11/2020,16.352,180.2,2.34,2.84,149934.0,6.7,1.23358439630629,0.09,-64703.0,260.229,17612.9,18972.9,96.9529,454377.0,877.0,233.239,472.31,1553.0
16/11/2020,16.352,180.2,2.34,2.84,149934.0,6.7,1.23358439630629,0.09,-64703.0,260.229,17612.9,18972.9,96.9529,454377.0,877.0,233.239,472.31,1553.0
17/11/2020,16.352,180.2,2.34,2.84,149934.0,6.7,1.23358439630629,0.09,-64703.0,260.229,17612.9,18972.9,96.9529,454377.0,877.0,233.239,472.31,1553.0
18/11/2020,16.352,180.2,2.34,2.84,149934.0,6.7,1.23358439630629,0.09,-64703.0,260.229,17612.9,18972.9,96.9529,454377.0,877.0,233.239,472.31,1553.0
19/11/2020,16.352,180.2,2.28,2.72,149934.0,6.7,1.23358439630629,0.09,-64703.0,260.229,17612.9,18972.9,96.9529,454377.0,877.0,233.239,472.31,1553.0
20/11/2020,16.352,180.2,2.28,2.72,149934.0,6.7,1.23358439630629,0.09,-64703.0,260.229,17612.9,18972.9,96.9529,454377.0,877.0,233.239,472.31,1553.0
23/11/2020,16.352,180.2,2.28,2.72,149934.0,6.7,1.23358439630629,0.09,-64703.0,260.229,17612.9,18972.9,96.9529,454377.0,877.0,233.239,472.31,1553.0
24/11/2020,16.352,180.2,2.28,2.72,149934.0,6.7,1.23358439630629,0.09,-64703.0,260.229,17612.9,18972.9,96.9529,454377.0,877.0,233.239,472.31,1553.0
25/11/2020,16.352,180.2,2.28,2.72,149934.0,6.7,1.23358439630629,0.09,-64703.0,260.229,17612.9,18972.9,96.9529,454377.0,877.0,233.239,472.31,1553.0
27/11/2020,16.352,180.2,2.28,2.72,149934.0,6.7,1.23358439630629,0.09,-64703.0,260.229,17612.9,18972.9,96.9529,454377.0,877.0,233.239,472.31,1553.0
30/11/2020,16.352,180.2,2.28,2.72,149934.0,6.7,1.23358439630629,0.09,-64703.0,260.229,17612.9,18972.9,96.9529,454377.0,877.0,233.239,472.31,1553.0
01/12/2020,16.972,174.4,2.28,2.72,149975.0,6.7,1.23358439630629,0.09,-62022.0,260.474,17803.0,19109.9,98.2039,464003.0,878.0,236.547,472.31,1635.0
02/12/2020,16.972,174.4,2.28,2.72,149975.0,6.7,1.23358439630629,0.09,-62022.0,260.474,17803.0,19109.9,98.2039,464003.0,878.0,236.547,472.31,1635.0
03/12/2020,16.972,174.4,2.26,2.71,149975.0,6.7,1.23358439630629,0.09,-62022.0,260.474,17803.0,19109.9,98.2039,464003.0,878.0,236.547,472.31,1635.0
04/12/2020,16.972,174.4,2.26,2.71,149975.0,6.7,1.23358439630629,0.09,-62022.0,260.474,17803.0,19109.9,98.2039,464003.0,878.0,236.547,472.31,1635.0
