,^GSPC,^GSPC,^GSPC,^GSPC,^GSPC,^SP500-45,^SP500-45,^SP500-45,^SP500-45,^SP500-45
,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,
23/04/2021,4032.5906656901043,4055.1433349609374,4017.5186686197917,4040.6349934895834,4407760333.333333,2389.7006673177084,2410.876359049479,2371.5626546223957,2395.863663736979,435253403.3333333
26/04/2021,4041.2743245442707,4063.45,4026.4236653645835,4048.7776611328127,4383495000.0,2395.863663736979,2417.5863525390623,2379.124650065104,2403.05,435189670.0
27/04/2021,4049.4506591796876,4070.892333984375,4034.846337890625,4056.037003580729,4343848333.333333,2403.05,2424.1090169270833,2386.0503173828124,2409.1539957682294,434872390.0
28/04/2021,4056.5023274739583,4078.2419921875,4042.457666015625,4063.3860107421874,4316324333.333333,2409.1539957682294,2428.88701171875,2391.201652018229,2413.8393310546876,436313973.3333333
29/04/2021,4065.0546630859376,4086.072314453125,4050.4933349609373,4071.2976806640627,4307558333.333333,2413.8393310546876,2434.0323404947917,2396.27998046875,2418.5906656901043,437678646.6666667
30/04/2021,4073.207999674479,4093.6883138020835,4059.293001302083,4080.154679361979,4280301333.3333335,2418.5906656901043,2438.7836751302084,2401.979313151042,2424.384326171875,437038283.3333333
03/05/2021,4082.5026692708334,4102.997314453125,4069.335660807292,4089.473347981771,4157394666.6666665,2424.384326171875,2444.85634765625,2407.948982747396,2430.1909993489585,421911253.3333333
04/05/2021,4091.254671223958,4110.45498046875,4076.4833251953123,4096.942350260417,4161934666.6666665,2430.1909993489585,2448.8326822916665,2411.3906494140624,2432.990999348958,424651056.6666667
05/05/2021,4099.236669921875,4118.407991536458,4085.1289876302085,4105.511344401041,4147331666.6666665,2432.990999348958,2451.9146809895833,2414.619319661458,2436.1510009765625,421722553.3333333
06/05/2021,4107.543676757812,4127.095328776041,4093.737654622396,4115.927351888021,4138264333.3333335,2436.1510009765625,2455.431681315104,2418.1039876302084,2441.0469970703125,420167926.6666667
07/05/2021,4118.577001953125,4137.711995442708,4105.3423258463545,4126.696687825521,4107189000.0,2441.0469970703125,2461.1513427734376,2424.0143147786457,2446.628670247396,417203713.3333333
10/05/2021,4128.949332682291,4146.318668619791,4114.375984700521,4133.826359049479,4076440333.3333335,2446.628670247396,2464.7203450520833,2427.571980794271,2448.227001953125,416758910.0
11/05/2021,4134.983658854167,4152.325667317708,4119.9853108723955,4139.860026041667,4084524666.6666665,2448.227001953125,2466.3116780598957,2428.4579833984376,2450.0300048828126,420042693.3333333
12/05/2021,4140.557316080729,4157.882999674479,4123.736303710937,4143.343025716146,4104910000.0,2450.0300048828126,2468.114680989583,2428.9753173828126,2450.299007161458,424833986.6666667
13/05/2021,4144.148649088542,4162.455338541667,4127.336637369792,4147.996695963541,4111626333.3333335,2450.299007161458,2468.3956787109373,2429.244319661458,2450.4780029296876,423411376.6666667
14/05/2021,4148.708650716146,4167.872005208334,4131.896638997396,4153.129361979167,4106518000.0,2450.4780029296876,2468.865681966146,2429.4233154296876,2450.677001953125,422034556.6666667
